reviews,value,comfort,location,cleanliness,service,facilities,ws_pos_reviews,filtered,filtered_word
非常有特色及質感的旅店房間大餐點優戶外樹林很美很幽靜,0.0,1.0,1.0,0.0,1.0,0.0,"非常(Dfa),有(V_2),特色(Na),及(Caa),質感(Na),的(DE),旅店(Nc),房間(Nc),大(VH),餐點(Na),優(VH),戶外(Nc),樹林(Na),很(Dfa),美(VH),很(Dfa),幽靜(VH)","特色(Na),質感(Na),旅店(Nc),房間(Nc),餐點(Na),優(VH),戶外(Nc),樹林(Na),美(VH),幽靜(VH)","特色(Na),質感(Na),旅店(Nc),房間(Nc),餐點(Na),優(VH),戶外(Nc),樹林(Na),美(VH),幽靜(VH)"
很棒的民宿有家的感覺服務不輸飯店有文青風,0.0,0.0,0.0,0.0,1.0,0.0,"很(Dfa),棒(VH),的(DE),民宿(Nc),有(V_2),家(Nc),的(DE),感覺(Na),服務(VC),不(D),輸(VD),飯店(Nc),有(V_2),文青風(Na)","棒(VH),民宿(Nc),家(Nc),感覺(Na),服務(VC),輸(VD),飯店(Nc),文青風(Na)","棒(VH),民宿(Nc),家(Nc),感覺(Na),服務(VC),輸(VD),飯店(Nc),文青風(Na)"
環境舒適放鬆房間乾淨早餐養生房間隔音效果不佳,0.0,1.0,0.0,1.0,1.0,0.0,"環境(Na),舒適(VH),放鬆(VHC),房間(Nc),乾淨(VH),早餐(Na),養生(VA),房間(Nc),隔音(A),效果(Na),不佳(VH)","環境(Na),舒適(VH),放鬆(VHC),房間(Nc),乾淨(VH),早餐(Na),養生(VA),房間(Nc),隔音(A),效果(Na),不佳(VH)","環境(Na),舒適(VH),放鬆(VHC),房間(Nc),乾淨(VH),早餐(Na),養生(VA),房間(Nc),效果(Na),不佳(VH)"
親子房間很多玩具給小孩玩有戶外電動車及玩沙池,0.0,0.0,0.0,0.0,0.0,1.0,"親子(Na),房間(Nc),很多(Neqa),玩具(Na),給(VD),小孩(Na),玩(VC),有(V_2),戶外(Nc),電動車(Na),及(Caa),玩沙池(Na)","親子(Na),房間(Nc),玩具(Na),小孩(Na),玩(VC),戶外(Nc),電動車(Na),玩沙池(Na)","親子(Na),房間(Nc),玩具(Na),小孩(Na),玩(VC),戶外(Nc),電動車(Na),玩沙池(Na)"
服務老闆娘非常地好客也喜歡小朋友和動物是少數真誠歡迎毛小孩的旅店,0.0,0.0,0.0,0.0,1.0,0.0,"服務(VC),老闆娘(Na),非常(Dfa),地(DE),好客(VH),也(D),喜歡(VK),小朋友(Na),和(Caa),動物(Na),是(SHI),少數(Neqa),真誠(VH),歡迎(VJ),毛小孩(Na),的(DE),旅店(Nc)","服務(VC),老闆娘(Na),好客(VH),喜歡(VK),小朋友(Na),動物(Na),少數(Neqa),真誠(VH),歡迎(VJ),毛小孩(Na),旅店(Nc)","服務(VC),老闆娘(Na),好客(VH),喜歡(VK),小朋友(Na),動物(Na),少數(Neqa),真誠(VH),歡迎(VJ),毛小孩(Na),旅店(Nc)"
有自己的停車場空間大沙坑小泳池電動車孩子玩得開心價錢實在老闆熱情,1.0,0.0,0.0,0.0,1.0,1.0,"有(V_2),自己(Nh),的(DE),停車場(Nc),空間(Na),大(VH),沙坑(Na),小(VH),泳池(Nc),電動車(Na),孩子(Na),玩(VC),得(DE),開心(VH),價錢(Na),實在(VH),老闆(Na),熱情(VH)","停車場(Nc),空間(Na),沙坑(Na),小(VH),泳池(Nc),電動車(Na),孩子(Na),玩(VC),開心(VH),價錢(Na),實在(VH),老闆(Na),熱情(VH)","停車場(Nc),空間(Na),沙坑(Na),小(VH),泳池(Nc),電動車(Na),孩子(Na),玩(VC),開心(VH),價錢(Na),實在(VH),老闆(Na),熱情(VH)"
單人床很大很舒服基本上整個房間狀況和官網上的照片沒有太大的差別,0.0,1.0,0.0,0.0,0.0,0.0,"單人床(Na),很(Dfa),大(VH),很(Dfa),舒服(VH),基本(Na),上(Ng),整(Neqa),個(Nf),房間(Nc),狀況(Na),和(Caa),官網(Na),上(Ncd),的(DE),照片(Na),沒有(D),太(Dfa),大(VH),的(DE),差別(Na)","單人床(Na),舒服(VH),整(Neqa),房間(Nc),狀況(Na),官網(Na),照片(Na),太(Dfa),差別(Na)","單人床(Na),舒服(VH),整(Neqa),房間(Nc),狀況(Na),官網(Na),照片(Na),差別(Na)"
房內提供的備品水垃圾袋及消毒用品等用完都可再通知飯店隨時補充,0.0,0.0,0.0,0.0,1.0,1.0,"房(Na),內(Ncd),提供(VD),的(DE),備品(Na),水(Na),垃圾袋(Na),及(Caa),消毒(VC),用品(Na),等(Cab),用完(VC),都(D),可(D),再(D),通知(VC),飯店(Nc),隨時(D),補充(VC)","房(Na),提供(VD),備品(Na),水(Na),垃圾袋(Na),消毒(VC),用品(Na),用完(VC),再(D),通知(VC),飯店(Nc),隨時(D),補充(VC)","房(Na),提供(VD),備品(Na),水(Na),垃圾袋(Na),消毒(VC),用品(Na),用完(VC),通知(VC),飯店(Nc),補充(VC)"
能吃到牛肉麵鍋貼滷肉飯等平價美食在餐食上真的非常滿足,0.0,0.0,0.0,0.0,1.0,0.0,"能(D),吃到(VC),牛肉麵(Na),鍋貼(Na),滷肉飯(Na),等(Cab),平價(Na),美食(Na),在(P),餐食(Na),上(Ng),真的(D),非常(Dfa),滿足(VHC)","吃到(VC),牛肉麵(Na),鍋貼(Na),滷肉飯(Na),平價(Na),美食(Na),在(P),餐食(Na),真的(D),滿足(VHC)","吃到(VC),牛肉麵(Na),鍋貼(Na),滷肉飯(Na),平價(Na),美食(Na),在(P),餐食(Na),滿足(VHC)"
房型及設施較舊但離海邊近可以抓寄居蟹螃蟹和小魚主人待人親切,0.0,0.0,1.0,0.0,1.0,1.0,"房型(Na),及(Caa),設施(Na),較(Dfa),舊(VH),但(Cbb),離(P),海邊(Na),近(Da),可以(D),抓(VC),寄居蟹(Na),螃蟹(Na),和(Caa),小(VH),魚(Na),主人(Na),待人(VA),親切(VH)","房型(Na),設施(Na),舊(VH),離(P),海邊(Na),抓(VC),寄居蟹(Na),螃蟹(Na),小(VH),魚(Na),主人(Na),待人(VA),親切(VH)","房型(Na),設施(Na),舊(VH),離(P),海邊(Na),抓(VC),寄居蟹(Na),螃蟹(Na),小(VH),魚(Na),主人(Na),待人(VA),親切(VH)"
離海洋生物館近民宿主人和善牙刷品質好四人房適合家庭住貓咪很多,0.0,0.0,1.0,0.0,1.0,1.0,"離(P),海洋(Na),生物館(Nc),近(VJ),民宿(Nc),主人(Na),和善(Nb),牙刷(Na),品質(Na),好(VH),四(Neu),人(Na),房(Na),適合(VH),家庭(Na),住(VCL),貓咪(Na),很多(VH)","離(P),海洋(Na),生物館(Nc),民宿(Nc),主人(Na),和善(Nb),牙刷(Na),品質(Na),好(VH),人(Na),房(Na),適合(VH),家庭(Na),住(VCL),貓咪(Na)","離(P),海洋(Na),生物館(Nc),民宿(Nc),主人(Na),和善(Nb),牙刷(Na),品質(Na),好(VH),人(Na),房(Na),適合(VH),家庭(Na),住(VCL),貓咪(Na)"
房間乾淨床非常舒適老闆跟老闆娘的愛心早餐好吃喔,0.0,1.0,0.0,1.0,1.0,0.0,"房間(Nc),乾淨(VH),床(Na),非常(Dfa),舒適(VH),老闆(Na),跟(Caa),老闆娘(Na),的(DE),愛心(Na),早餐(Na),好吃(VH),喔(T)","房間(Nc),乾淨(VH),床(Na),舒適(VH),老闆(Na),老闆娘(Na),愛心(Na),早餐(Na),好吃(VH),喔(T)","房間(Nc),乾淨(VH),床(Na),舒適(VH),老闆(Na),老闆娘(Na),愛心(Na),早餐(Na),好吃(VH)"
整體住宿很大cp值不錯早餐就簡約的蛋餅吐司老闆服務熱心親切,1.0,0.0,0.0,0.0,1.0,0.0,"整體(Na),住宿(VA),很(Dfa),大(VH),cp值(FW),不錯(VH),早餐(Na),就(D),簡約(VH),的(DE),蛋餅(Na),吐司(Na),老闆(Na),服務(VC),熱心(VJ),親切(VH)","整體(Na),住宿(VA),cp值(FW),不錯(VH),早餐(Na),簡約(VH),蛋餅(Na),吐司(Na),老闆(Na),服務(VC),熱心(VJ),親切(VH)","整體(Na),住宿(VA),cp值(FW),不錯(VH),早餐(Na),簡約(VH),蛋餅(Na),吐司(Na),老闆(Na),服務(VC),熱心(VJ),親切(VH)"
享受走路1分鐘到海灘的感覺有著優閒氣氛的地方老闆也是給人很隨興的感覺,0.0,0.0,1.0,0.0,1.0,0.0,"享受(VJ),走路(VA),1(Neu),分鐘(Nf),到(P),海灘(Na),的(DE),感覺(Na),有(V_2),著(Di),優閒(VH),氣氛(Na),的(DE),地方(Na),老闆(Na),也(D),是(SHI),給(VD),人(Na),很(Dfa),隨興(VH),的(DE),感覺(Na)","享受(VJ),走路(VA),分鐘(Nf),海灘(Na),感覺(Na),優閒(VH),氣氛(Na),地方(Na),老闆(Na),人(Na),隨興(VH),感覺(Na)","享受(VJ),走路(VA),分鐘(Nf),海灘(Na),感覺(Na),優閒(VH),氣氛(Na),地方(Na),老闆(Na),人(Na),隨興(VH),感覺(Na)"
店主親切大方房間乾淨明亮衝浪者歇腳休息的好所在,0.0,0.0,0.0,1.0,1.0,0.0,"店主(Na),親切(VH),大方(VH),房間(Nc),乾淨(VH),明亮(VH),衝浪(VA),者(Na),歇腳(VA),休息(VA),的(DE),好(VH),所在(Na)","店主(Na),親切(VH),大方(VH),房間(Nc),乾淨(VH),明亮(VH),衝浪(VA),歇腳(VA),休息(VA),好(VH),所在(Na)","店主(Na),親切(VH),大方(VH),房間(Nc),乾淨(VH),明亮(VH),衝浪(VA),歇腳(VA),休息(VA),好(VH),所在(Na)"
老闆熱心親切溫馨熱情衝浪屋看海放鬆舒適好地方,0.0,1.0,1.0,0.0,1.0,0.0,"老闆(Na),熱心(VJ),親切(VH),溫馨(VH),熱情(Na),衝浪屋(Na),看(VC),海(Na),放鬆(VHC),舒適(VH),好(VH),地方(Na)","老闆(Na),熱心(VJ),親切(VH),溫馨(VH),熱情(Na),衝浪屋(Na),海(Na),放鬆(VHC),舒適(VH),好(VH),地方(Na)","老闆(Na),熱心(VJ),親切(VH),溫馨(VH),熱情(Na),衝浪屋(Na),海(Na),放鬆(VHC),舒適(VH),好(VH),地方(Na)"
一樓餐廳服務員很健談幽默甜點好吃住宿品質好從陽台望出去景色很美,0.0,1.0,1.0,0.0,1.0,0.0,"一樓(Nc),餐廳(Nc),服務員(Na),很(Dfa),健談(VH),幽默(VH),甜點(Na),好吃(VH),住宿(VA),品質(Na),好(VH),從(P),陽台(Na),望出去(VA),景色(Na),很(Dfa),美(VH)","一樓(Nc),餐廳(Nc),服務員(Na),健談(VH),幽默(VH),甜點(Na),好吃(VH),住宿(VA),品質(Na),好(VH),陽台(Na),望出去(VA),景色(Na),美(VH)","一樓(Nc),餐廳(Nc),服務員(Na),健談(VH),幽默(VH),甜點(Na),好吃(VH),住宿(VA),品質(Na),好(VH),陽台(Na),望出去(VA),景色(Na),美(VH)"
風景位置整體規劃一流建築及房間設施雖有歲月痕跡但絲毫不減損住宿的舒適性,0.0,1.0,1.0,0.0,0.0,1.0,"風景(Na),位置(Na),整體(Na),規劃(Na),一流(VH),建築(Na),及(Caa),房間(Nc),設施(Na),雖(Cbb),有(V_2),歲月(Na),痕跡(Na),但(Cbb),絲毫(Neqa),不(D),減損(VAC),住宿(VA),的(DE),舒適性(Na)","風景(Na),位置(Na),整體(Na),規劃(Na),一流(VH),建築(Na),房間(Nc),設施(Na),歲月(Na),痕跡(Na),絲毫(Neqa),減損(VAC),住宿(VA),舒適性(Na)","風景(Na),位置(Na),整體(Na),規劃(Na),一流(VH),建築(Na),房間(Nc),設施(Na),歲月(Na),痕跡(Na),絲毫(Neqa),減損(VAC),住宿(VA),舒適性(Na)"
飯店平面式停車位停車免費每間客房都有落地窗不論湖景或街景景觀都不錯喔,1.0,0.0,1.0,0.0,0.0,1.0,"飯店(Nc),平面式(A),停車位(Na),停車(VA),免費(VH),每(Nes),間(Nf),客房(Nc),都(D),有(V_2),落地窗(Na),不論(Cbb),湖景(Na),或(Caa),街景(Na),景觀(Na),都(D),不錯(VH),喔(T)","飯店(Nc),平面式(A),停車位(Na),停車(VA),免費(VH),間(Nf),客房(Nc),落地窗(Na),湖景(Na),街景(Na),景觀(Na),不錯(VH),喔(T)","飯店(Nc),停車位(Na),停車(VA),免費(VH),間(Nf),客房(Nc),落地窗(Na),湖景(Na),街景(Na),景觀(Na),不錯(VH)"
房間動線規劃有待改善適合夜宿泡浴缸溫泉晚上缺少景點可以逛,0.0,0.0,1.0,0.0,0.0,1.0,"房間(Nc),動線(Na),規劃(Na),有待(VK),改善(VC),適合(VH),夜宿(VA),泡(VC),浴缸(Na),溫泉(Na),晚上(Nd),缺少(VJ),景點(Na),可以(D),逛(VC)","房間(Nc),動線(Na),規劃(Na),有待(VK),改善(VC),適合(VH),夜宿(VA),泡(VC),浴缸(Na),溫泉(Na),晚上(Nd),缺少(VJ),景點(Na),逛(VC)","房間(Nc),動線(Na),規劃(Na),有待(VK),改善(VC),適合(VH),夜宿(VA),泡(VC),浴缸(Na),溫泉(Na),晚上(Nd),缺少(VJ),景點(Na),逛(VC)"
老闆很熱情房間很大看出去的景色也很好唯獨隔音不太好而已其他都很棒,0.0,1.0,1.0,0.0,1.0,0.0,"老闆(Na),很(Dfa),熱情(VH),房間(Nc),很(Dfa),大(VH),看出去(VA),的(DE),景色(Na),也(D),很(Dfa),好(VH),唯獨(Da),隔音(A),不(D),太(Dfa),好(VH),而已(T),其他(Neqa),都(D),很(Dfa),棒(VH)","老闆(Na),熱情(VH),房間(Nc),看出去(VA),景色(Na),好(VH),唯獨(Da),隔音(A),太(Dfa),好(VH),棒(VH)","老闆(Na),熱情(VH),房間(Nc),看出去(VA),景色(Na),好(VH),好(VH),棒(VH)"
地點便利剛好在嶺頂公園對面停車公車都方便,0.0,0.0,1.0,0.0,0.0,0.0,"地點(Na),便利(VL),剛好(Da),在(P),嶺頂(Nc),公園(Nc),對面(Ncd),停車(VA),公車(Na),都(D),方便(VH)","地點(Na),便利(VL),在(P),嶺頂(Nc),公園(Nc),對面(Ncd),停車(VA),公車(Na),方便(VH)","地點(Na),便利(VL),在(P),嶺頂(Nc),公園(Nc),對面(Ncd),停車(VA),公車(Na),方便(VH)"
美五星級飯店裝潢設備一流早餐豐盛好吃一切完美無瑕讚,0.0,0.0,0.0,0.0,1.0,1.0,"美(Nc),五星級(Na),飯店(Nc),裝潢(VC),設備(Na),一流(VH),早餐(Na),豐盛(VH),好吃(VH),一切(Neqa),完美(VH),無瑕(VH),讚(VC)","美(Nc),五星級(Na),飯店(Nc),裝潢(VC),設備(Na),一流(VH),早餐(Na),豐盛(VH),好吃(VH),完美(VH),無瑕(VH),讚(VC)","美(Nc),五星級(Na),飯店(Nc),裝潢(VC),設備(Na),一流(VH),早餐(Na),豐盛(VH),好吃(VH),完美(VH),無瑕(VH),讚(VC)"
五星等級民宿床很舒服電視也很大廁所超乾淨還提供幫你租機車帶你去選車服務,0.0,1.0,0.0,1.0,1.0,1.0,"五星(A),等級(Na),民宿(Nc),床(Na),很(Dfa),舒服(VH),電視(Na),也(D),很(Dfa),大(VH),廁所(Nc),超(Dfa),乾淨(VH),還(D),提供(VD),幫(P),你(Nh),租(VD),機車(Na),帶(VC),你(Nh),去(D),選(VC),車(Na),服務(VC)","五星(A),等級(Na),民宿(Nc),床(Na),舒服(VH),電視(Na),廁所(Nc),超(Dfa),乾淨(VH),提供(VD),幫(P),租(VD),機車(Na),選(VC),車(Na),服務(VC)","等級(Na),民宿(Nc),床(Na),舒服(VH),電視(Na),廁所(Nc),乾淨(VH),提供(VD),幫(P),租(VD),機車(Na),選(VC),車(Na),服務(VC)"
環境很好氣氛也超優老闆還一起同樂很推薦的旅店,0.0,0.0,0.0,0.0,1.0,0.0,"環境(Na),很(Dfa),好(VH),氣氛(Na),也(D),超優(VH),老闆(Na),還(D),一起(D),同(D),樂(VH),很(Dfa),推薦(VC),的(DE),旅店(Nc)","環境(Na),好(VH),氣氛(Na),超優(VH),老闆(Na),一起(D),樂(VH),推薦(VC),旅店(Nc)","環境(Na),好(VH),氣氛(Na),超優(VH),老闆(Na),樂(VH),推薦(VC),旅店(Nc)"
早餐好吃老闆親切老闆娘漂亮毛小孩的天堂大人渡假聖地有寵物的推推,0.0,0.0,0.0,0.0,1.0,0.0,"早餐(Na),好吃(VH),老闆(Na),親切(VH),老闆娘(Na),漂亮(VH),毛小孩(Na),的(DE),天堂(Nc),大人(Na),渡假(VA),聖地(Nc),有(V_2),寵物(Na),的(DE),推推(VC)","早餐(Na),好吃(VH),老闆(Na),親切(VH),老闆娘(Na),漂亮(VH),毛小孩(Na),天堂(Nc),大人(Na),渡假(VA),聖地(Nc),寵物(Na),推推(VC)","早餐(Na),好吃(VH),老闆(Na),親切(VH),老闆娘(Na),漂亮(VH),毛小孩(Na),天堂(Nc),大人(Na),渡假(VA),聖地(Nc),寵物(Na),推推(VC)"
給家裡的毛小孩舒適的環境自由自在也能讓父母親放鬆的好地方,0.0,1.0,0.0,0.0,0.0,0.0,"給(P),家(Nc),裡(Ncd),的(DE),毛小孩(Na),舒適(VH),的(DE),環境(Na),自由自在(VH),也(D),能(D),讓(VL),父母親(Na),放鬆(VHC),的(DE),好(VH),地方(Na)","家(Nc),裡(Ncd),毛小孩(Na),舒適(VH),環境(Na),自由自在(VH),父母親(Na),放鬆(VHC),好(VH),地方(Na)","家(Nc),裡(Ncd),毛小孩(Na),舒適(VH),環境(Na),自由自在(VH),父母親(Na),放鬆(VHC),好(VH),地方(Na)"
老闆人很健談咖啡泡麵無限量供應,1.0,0.0,0.0,0.0,1.0,0.0,"老闆人(Na),很(Dfa),健談(VH),咖啡(Na),泡麵(Na),無(D),限量(VH),供應(VD)","老闆人(Na),健談(VH),咖啡(Na),泡麵(Na),無(D),限量(VH),供應(VD)","老闆人(Na),健談(VH),咖啡(Na),泡麵(Na),限量(VH),供應(VD)"
老闆人很好房間很不錯cp值高離高跟鞋教堂不遠推,1.0,0.0,1.0,0.0,1.0,0.0,"老闆(Na),人(Na),很(Dfa),好(VH),房間(Nc),很(Dfa),不錯(VH),cp值(FW),高離(Na),高跟鞋(Na),教堂(Nc),不遠(VH),推(VC)","老闆(Na),人(Na),好(VH),房間(Nc),不錯(VH),cp值(FW),高離(Na),高跟鞋(Na),教堂(Nc),不遠(VH),推(VC)","老闆(Na),人(Na),好(VH),房間(Nc),不錯(VH),cp值(FW),高離(Na),高跟鞋(Na),教堂(Nc),不遠(VH),推(VC)"
老闆親切環境乾淨停車容易距離彩繪牆最近距離高跟鞋也很近走幾分鐘路就到了,0.0,0.0,1.0,1.0,1.0,1.0,"老闆(Na),親切(VH),環境(Na),乾淨(VH),停車(VA),容易(VH),距離(P),彩繪(Na),牆(Na),最(Dfa),近(VH),距離(Na),高跟鞋(Na),也(D),很(Dfa),近(VH),走(VA),幾(Neu),分鐘(Nf),路(Na),就(D),到(VCL),了(Di)","老闆(Na),親切(VH),環境(Na),乾淨(VH),停車(VA),容易(VH),距離(P),彩繪(Na),牆(Na),最(Dfa),距離(Na),高跟鞋(Na),走(VA),分鐘(Nf),路(Na)","老闆(Na),親切(VH),環境(Na),乾淨(VH),停車(VA),容易(VH),距離(P),彩繪(Na),牆(Na),距離(Na),高跟鞋(Na),走(VA),分鐘(Nf),路(Na)"
空間寬敞環境舒適老闆娘熱心價格再便宜一點就五顆星了,1.0,1.0,0.0,0.0,1.0,0.0,"空間(Na),寬敞(VH),環境(Na),舒適(VH),老闆娘(Na),熱心(VJ),價格(Na),再(D),便宜(VH),一點(Dfb),就(D),五(Neu),顆(Nf),星(Na),了(T)","空間(Na),寬敞(VH),環境(Na),舒適(VH),老闆娘(Na),熱心(VJ),價格(Na),再(D),便宜(VH),一點(Dfb),顆(Nf),星(Na)","空間(Na),寬敞(VH),環境(Na),舒適(VH),老闆娘(Na),熱心(VJ),價格(Na),便宜(VH),顆(Nf),星(Na)"
浴室打掃的實在是乾淨明亮民宿主人很親切早餐用心謝謝得推薦,0.0,0.0,0.0,1.0,1.0,0.0,"浴室(Nc),打掃(VC),的(DE),實在(D),是(SHI),乾淨(VH),明亮(VH),民宿(Nc),主人(Na),很(Dfa),親切(VH),早餐(Na),用心(VH),謝謝(VJ),得(DE),推薦(VC)","浴室(Nc),打掃(VC),實在(D),乾淨(VH),明亮(VH),民宿(Nc),主人(Na),親切(VH),早餐(Na),用心(VH),謝謝(VJ),推薦(VC)","浴室(Nc),打掃(VC),乾淨(VH),明亮(VH),民宿(Nc),主人(Na),親切(VH),早餐(Na),用心(VH),謝謝(VJ),推薦(VC)"
讓雞肉又升級了活動的氣氛讓老少都有事可忙還可以釣魚,0.0,0.0,0.0,0.0,1.0,1.0,"讓(VL),雞肉(Na),又(D),升級(VH),了(Di),活動(Na),的(DE),氣氛(Na),讓(VL),老少(Na),都(D),有事(VH),可(D),忙(VH),還可以(D),釣魚(VA)","雞肉(Na),升級(VH),活動(Na),氣氛(Na),老少(Na),有事(VH),忙(VH),還可以(D),釣魚(VA)","雞肉(Na),升級(VH),活動(Na),氣氛(Na),老少(Na),有事(VH),忙(VH),釣魚(VA)"
山明水秀可重回純真年代的感覺,0.0,0.0,1.0,0.0,0.0,0.0,"山明水秀(VH),可(D),重回(VCL),純真(VH),年代(Nd),的(DE),感覺(Na)","山明水秀(VH),重回(VCL),純真(VH),年代(Nd),感覺(Na)","山明水秀(VH),重回(VCL),純真(VH),年代(Nd),感覺(Na)"
老闆很親切冰箱飲料跟濾掛咖啡都可以任吃房間很大狗狗也很可愛下次還會想再來,0.0,1.0,0.0,0.0,1.0,0.0,"老闆(Na),很(Dfa),親切(VH),冰箱(Na),飲料(Na),跟(Caa),濾掛(Nv),咖啡(Na),都(D),可以(D),任(VL),吃(VC),房間(Nc),很(Dfa),大(VH),狗狗(Na),也(D),很(Dfa),可愛(VH),下(Nes),次(Nf),還(D),會(D),想(VE),再(D),來(D)","老闆(Na),親切(VH),冰箱(Na),飲料(Na),濾掛(Nv),咖啡(Na),吃(VC),房間(Nc),狗狗(Na),可愛(VH),下(Nes),次(Nf),想(VE),再(D)","老闆(Na),親切(VH),冰箱(Na),飲料(Na),濾掛(Nv),咖啡(Na),吃(VC),房間(Nc),狗狗(Na),可愛(VH),下(Nes),次(Nf),想(VE)"
老闆人超親切跟回到自己家一樣雖然地方有點偏遠不過住宿環境很好沒有什麼蟻蟲,0.0,0.0,1.0,1.0,1.0,0.0,"老闆(Na),人(Na),超(Dfa),親切(VH),跟(P),回到(VCL),自己(Nh),家(Nc),一樣(VH),雖然(Cbb),地方(Na),有點(Dfa),偏遠(VH),不過(Cbb),住宿(Nv),環境(Na),很(Dfa),好(VH),沒有(VJ),什麼(Nep),蟻蟲(Na)","老闆(Na),人(Na),超(Dfa),親切(VH),回到(VCL),家(Nc),地方(Na),有點(Dfa),偏遠(VH),住宿(Nv),環境(Na),好(VH),蟻蟲(Na)","老闆(Na),人(Na),親切(VH),回到(VCL),家(Nc),地方(Na),偏遠(VH),住宿(Nv),環境(Na),好(VH),蟻蟲(Na)"
5一樓咖啡廳不需住宿就可以享受厚片吐司咖啡飲品蛋糕下午茶套餐等,0.0,0.0,0.0,0.0,1.0,0.0,"5(FW),一樓(Nc),咖啡廳(Nc),不需(D),住宿(VA),就(D),可以(D),享受(VJ),厚片(Na),吐司(Na),咖啡(Na),飲品(Na),蛋糕(Na),下午茶(Na),套餐(Na),等(Cab)","一樓(Nc),咖啡廳(Nc),不需(D),住宿(VA),享受(VJ),厚片(Na),吐司(Na),咖啡(Na),飲品(Na),蛋糕(Na),下午茶(Na),套餐(Na)","一樓(Nc),咖啡廳(Nc),住宿(VA),享受(VJ),厚片(Na),吐司(Na),咖啡(Na),飲品(Na),蛋糕(Na),下午茶(Na),套餐(Na)"
精緻水果品質好素肉燥煮麵或澆飯都好吃高樓層風景很美有機會會想再入住,0.0,0.0,1.0,0.0,1.0,0.0,"精緻(VH),水果(Na),品質(Na),好(VH),素(VH),肉燥(Na),煮(VC),麵(Na),或(Caa),澆(VA),飯(Na),都(D),好吃(VH),高(VH),樓層(Na),風景(Na),很(Dfa),美(VH),有(V_2),機會(Na),會(D),想(VE),再(D),入住(VCL)","精緻(VH),水果(Na),品質(Na),好(VH),素(VH),肉燥(Na),煮(VC),麵(Na),澆(VA),飯(Na),好吃(VH),高(VH),樓層(Na),風景(Na),美(VH),機會(Na),想(VE),再(D),入住(VCL)","精緻(VH),水果(Na),品質(Na),好(VH),素(VH),肉燥(Na),煮(VC),麵(Na),澆(VA),飯(Na),好吃(VH),高(VH),樓層(Na),風景(Na),美(VH),機會(Na),想(VE),入住(VCL)"
天母地區超棒便宜飯店中餐晚餐辦桌也超級新鮮好吃乾淨明亮設施齊全的好旅館,1.0,0.0,1.0,1.0,1.0,1.0,"天母(Nc),地區(Nc),超棒(VH),便宜(VH),飯店(Nc),中餐(Na),晚餐(Na),辦桌(VA),也(D),超級(Dfa),新鮮(VH),好吃(VH),乾淨(VH),明亮(VH),設施(Na),齊全(VH),的(DE),好(VH),旅館(Nc)","天母(Nc),地區(Nc),超棒(VH),便宜(VH),飯店(Nc),中餐(Na),晚餐(Na),辦桌(VA),超級(Dfa),新鮮(VH),好吃(VH),乾淨(VH),明亮(VH),設施(Na),齊全(VH),好(VH),旅館(Nc)","天母(Nc),地區(Nc),超棒(VH),便宜(VH),飯店(Nc),中餐(Na),晚餐(Na),辦桌(VA),新鮮(VH),好吃(VH),乾淨(VH),明亮(VH),設施(Na),齊全(VH),好(VH),旅館(Nc)"
海景山海房是一個很好觀賞九份景色的房間房價中上但附贈的早餐非常優秀,1.0,0.0,1.0,0.0,1.0,0.0,"海景(Na),山海房(Na),是(SHI),一(Neu),個(Nf),很(Dfa),好(VH),觀賞(VC),九份(Nc),景色(Na),的(DE),房間(Nc),房價(Na),中上(VH),但(Cbb),附贈(VD),的(DE),早餐(Na),非常(Dfa),優秀(VH)","海景(Na),山海房(Na),好(VH),觀賞(VC),九份(Nc),景色(Na),房間(Nc),房價(Na),中上(VH),附贈(VD),早餐(Na),優秀(VH)","海景(Na),山海房(Na),好(VH),觀賞(VC),九份(Nc),景色(Na),房間(Nc),房價(Na),中上(VH),附贈(VD),早餐(Na),優秀(VH)"
海景房的景很美老闆會幫忙找停車位缺點在老街最上方還要ㄧ直往上爬很累,0.0,0.0,1.0,0.0,1.0,0.0,"海景房(Na),的(DE),景(Na),很(Dfa),美(VH),老闆(Na),會(D),幫忙(VC),找(VC),停車位(Na),缺點(Na),在(P),老街(Nc),最(Dfa),上方(Ncd),還要(Dfa),ㄧ直(D),往(P),上(Ncd),爬(VA),很(Dfa),累(VHC)","海景房(Na),景(Na),美(VH),老闆(Na),幫忙(VC),找(VC),停車位(Na),缺點(Na),在(P),老街(Nc),最(Dfa),上方(Ncd),還要(Dfa),ㄧ直(D),爬(VA),累(VHC)","海景房(Na),景(Na),美(VH),老闆(Na),幫忙(VC),找(VC),停車位(Na),缺點(Na),在(P),老街(Nc),上方(Ncd),爬(VA),累(VHC)"
觀景很棒的民宿坐在窗前就有美景了,0.0,0.0,1.0,0.0,0.0,0.0,"觀(VC),景(Na),很(Dfa),棒(VH),的(DE),民宿(Nc),坐(VA),在(P),窗(Na),前(Ncd),就(D),有(V_2),美景(Na),了(T)","觀(VC),景(Na),棒(VH),民宿(Nc),坐(VA),在(P),窗(Na),前(Ncd),美景(Na)","觀(VC),景(Na),棒(VH),民宿(Nc),坐(VA),在(P),窗(Na),前(Ncd),美景(Na)"
